Frame,Conf,X,Y,Width,Height,ID,ID_Norm
78,0.908203125,730,465,210,157,1,0
78,0.689453125,679,198,62,56,2,1
78,0.8984375,1043,438,195,146,3,2
78,0.8310546875,774,337,155,121,4,3
78,0.83740234375,522,325,116,82,5,4
78,0.7607421875,447,283,88,66,7,6
78,0.76904296875,1008,262,56,40,8,7
78,0.6298828125,498,249,59,54,10,8
79,0.90869140625,734,469,212,157,1,0
79,0.6279296875,678,198,62,56,2,1
79,0.89501953125,1051,441,197,148,3,2
79,0.68408203125,778,339,157,122,4,3
79,0.841796875,523,326,117,83,5,4
79,0.54296875,772,226,40,30,6,5
79,0.73095703125,448,283,88,66,7,6
79,0.76611328125,1007,261,55,40,8,7
79,0.607421875,841,234,47,37,9,9
79,0.658203125,500,249,58,54,10,8
80,0.90869140625,739,472,214,158,1,0
80,0.609375,677,197,62,55,2,1
80,0.90185546875,1059,443,199,149,3,2
80,0.81640625,782,340,157,122,4,3
80,0.83740234375,525,327,116,82,5,4
80,0.73388671875,448,284,89,66,7,6
80,0.77880859375,1006,261,56,40,8,7
80,0.5849609375,501,250,58,54,10,8
81,0.90966796875,745,475,217,160,1,0
81,0.544921875,677,197,61,55,2,1
81,0.9111328125,1067,446,202,150,3,2
81,0.83544921875,786,341,157,124,4,3
81,0.8310546875,527,328,117,82,5,4
81,0.71533203125,449,285,90,66,7,6
81,0.763671875,1004,261,55,41,8,7
81,0.60205078125,501,249,60,55,10,8
82,0.91552734375,751,478,221,162,1,0
82,0.90380859375,1076,449,203,150,3,2
82,0.8740234375,790,342,158,125,4,3
82,0.8388671875,529,329,119,82,5,4
82,0.73583984375,451,285,91,66,7,6
82,0.822265625,1003,261,55,41,8,7
82,0.50390625,838,233,47,38,9,5
82,0.63720703125,502,250,60,55,10,8
83,0.91357421875,757,481,227,165,1,0
83,0.90380859375,1085,451,206,152,3,2
83,0.85498046875,793,343,159,126,4,3
83,0.83349609375,531,330,120,83,5,4
83,0.7373046875,453,286,92,67,7,6
83,0.8017578125,1002,260,56,41,8,7
83,0.61328125,503,250,60,56,10,8
84,0.91845703125,762,484,228,167,1,0
84,0.90185546875,1093,454,209,155,3,2
84,0.87158203125,798,344,161,127,4,3
84,0.82421875,533,330,120,84,5,4
84,0.75048828125,453,286,89,67,7,6
84,0.7734375,1000,260,56,41,8,7
84,0.609375,504,250,61,56,10,8
85,0.92236328125,766,486,227,167,1,0
85,0.91845703125,1102,457,210,157,3,2
85,0.79931640625,801,346,163,128,4,3
85,0.8291015625,534,331,120,85,5,4
85,0.7705078125,454,287,89,67,7,6
85,0.80078125,998,259,54,40,8,7
85,0.5888671875,835,232,47,38,9,1
85,0.611328125,506,250,62,56,10,8
86,0.92041015625,771,490,228,168,1,0
86,0.89892578125,1110,460,213,158,3,2
86,0.796875,805,348,164,129,4,3
86,0.8232421875,536,332,120,85,5,4
86,0.75341796875,455,287,91,67,7,6
86,0.7841796875,996,259,55,41,8,7
86,0.55810546875,507,251,63,56,10,8
87,0.91796875,777,493,231,170,1,0
87,0.89501953125,1119,464,215,159,3,2
87,0.81884765625,809,349,165,129,4,3
87,0.82666015625,538,333,121,85,5,4
87,0.7578125,457,287,93,68,7,6
87,0.78515625,995,259,55,39,8,7
87,0.50390625,834,231,45,37,9,1
87,0.537109375,509,251,61,56,10,8
88,0.921875,782,496,233,173,1,0
88,0.884765625,1129,467,218,161,3,2
88,0.86328125,814,350,166,130,4,3
88,0.82763671875,540,333,122,86,5,4
88,0.76904296875,458,288,94,68,7,6
88,0.78515625,994,259,55,39,8,7
88,0.55810546875,833,231,46,38,9,1
88,0.60205078125,509,252,61,57,10,8
89,0.92236328125,788,500,236,175,1,0
89,0.9052734375,1139,470,221,162,3,2
89,0.85595703125,818,351,167,130,4,3
89,0.83349609375,542,335,122,87,5,4
89,0.77587890625,459,289,95,68,7,6
89,0.80322265625,992,259,54,39,8,7
89,0.57763671875,832,231,47,37,9,1
89,0.66015625,510,252,63,57,10,8
90,0.92138671875,794,503,239,175,1,0
90,0.88623046875,1148,474,224,165,3,2
90,0.8056640625,823,353,169,131,4,3
90,0.83544921875,544,334,124,89,5,4
90,0.52734375,764,225,38,29,6,5
90,0.7744140625,460,289,93,69,7,6
90,0.79833984375,991,259,54,39,8,7
90,0.56982421875,831,231,46,37,9,1
90,0.63525390625,511,252,63,57,10,8
91,0.91748046875,800,507,242,178,1,0
91,0.501953125,670,197,64,54,2,9
91,0.90283203125,1158,477,226,167,3,2
91,0.81396484375,826,355,170,131,4,3
91,0.82568359375,546,334,124,91,5,4
91,0.7919921875,461,290,94,69,7,6
91,0.74609375,989,258,53,39,8,7
91,0.59619140625,829,231,47,37,9,1
91,0.60400390625,512,252,62,57,10,8
92,0.9140625,807,511,245,181,1,0
92,0.9072265625,1170,482,230,169,3,2
92,0.8681640625,831,357,172,133,4,3
92,0.85693359375,549,337,126,89,5,4
92,0.80078125,462,291,94,69,7,6
92,0.79296875,989,258,53,39,8,7
92,0.56396484375,829,231,46,36,9,1
92,0.5927734375,513,253,62,58,10,8
92,0.533203125,457,237,57,39,34,5
93,0.9111328125,812,514,248,183,1,0
93,0.90673828125,1178,485,231,171,3,2
93,0.8857421875,835,358,173,134,4,3
93,0.85888671875,551,338,127,89,5,4
93,0.78515625,463,292,96,69,7,6
93,0.7919921875,987,258,53,39,8,7
93,0.6279296875,828,230,45,36,9,1
93,0.5908203125,514,254,62,59,10,8
93,0.541015625,458,237,57,39,34,5
94,0.9140625,819,519,252,184,1,0
94,0.9013671875,1188,488,235,172,3,2
94,0.90283203125,840,359,174,135,4,3
94,0.84814453125,552,339,126,91,5,4
94,0.78271484375,464,293,96,68,7,6
94,0.77197265625,985,258,53,39,8,7
94,0.640625,827,230,46,36,9,1
94,0.52734375,515,254,65,59,10,8
94,0.552734375,458,237,59,40,34,5
95,0.9140625,825,523,255,186,1,0
95,0.5927734375,669,196,64,54,2,9
95,0.91552734375,1199,492,238,174,3,2
95,0.896484375,844,361,175,136,4,3
95,0.85693359375,554,341,127,90,5,4
95,0.8017578125,465,293,97,69,7,6
95,0.74462890625,984,258,53,39,8,7
95,0.607421875,826,230,46,35,9,1
95,0.6259765625,516,255,66,59,10,8
95,0.6298828125,459,238,58,39,34,5
96,0.9189453125,832,527,257,187,1,0
96,0.544921875,668,196,64,54,2,9
96,0.9033203125,1210,496,241,176,3,2
96,0.86328125,849,363,176,137,4,3
96,0.86083984375,556,343,127,90,5,4
96,0.77734375,466,294,97,70,7,6
96,0.79296875,983,258,53,39,8,7
96,0.57568359375,826,230,45,35,9,1
96,0.5869140625,517,256,66,58,10,8
96,0.60009765625,460,238,59,39,34,5
97,0.92626953125,838,531,260,190,1,0
97,0.90966796875,1221,500,245,178,3,2
97,0.80322265625,853,364,178,138,4,3
97,0.87255859375,558,344,127,90,5,4
97,0.77978515625,469,295,99,70,7,6
97,0.72509765625,982,257,53,39,8,7
97,0.62451171875,825,230,45,35,9,1
97,0.6298828125,518,256,66,58,10,8
97,0.640625,460,238,58,40,34,5
98,0.9248046875,845,535,263,191,1,0
98,0.90673828125,1233,503,248,180,3,2
98,0.85693359375,858,366,179,139,4,3
98,0.86083984375,560,346,128,91,5,4
98,0.810546875,470,295,99,71,7,6
98,0.73095703125,980,256,53,40,8,7
98,0.59814453125,823,230,46,35,9,1
98,0.5830078125,520,256,65,59,10,8
98,0.66015625,461,238,58,40,34,5
99,0.92626953125,853,539,267,194,1,0
99,0.88427734375,1245,508,251,182,3,2
99,0.796875,862,368,179,140,4,3
99,0.85888671875,562,347,129,90,5,4
99,0.7958984375,471,296,99,72,7,6
99,0.75341796875,979,257,53,39,8,7
99,0.57763671875,822,230,47,35,9,1
99,0.5927734375,521,257,67,59,10,8
99,0.6513671875,461,238,57,41,34,5
99,0.51171875,349,226,55,39,38,9
100,0.92578125,860,543,271,196,1,0
100,0.56005859375,665,196,65,54,2,10
100,0.88720703125,1257,512,254,185,3,2
100,0.86328125,866,369,180,142,4,3
100,0.84912109375,564,348,130,91,5,4
100,0.7890625,473,296,100,71,7,6
100,0.7578125,976,256,53,40,8,7
100,0.62255859375,821,229,45,35,9,1
100,0.67724609375,522,257,67,59,10,8
100,0.67041015625,462,238,56,42,34,5
100,0.56787109375,349,226,55,39,38,9
101,0.92529296875,867,547,274,199,1,0
101,0.5390625,665,196,64,54,2,10
101,0.90185546875,1268,516,258,187,3,2
101,0.85400390625,872,370,182,141,4,3
101,0.8681640625,566,349,131,92,5,4
101,0.7841796875,475,296,102,72,7,6
101,0.79296875,975,255,51,40,8,7
101,0.529296875,820,229,47,35,9,1
101,0.66357421875,522,257,68,59,10,8
101,0.63330078125,462,238,55,42,34,5
101,0.56591796875,350,227,56,39,38,9
102,0.93017578125,874,552,277,200,1,0
102,0.90478515625,1281,521,261,190,3,2
102,0.78515625,878,372,185,142,4,3
102,0.873046875,569,350,134,91,5,4
102,0.7880859375,477,297,104,71,7,6
102,0.79296875,973,255,53,40,8,7
102,0.537109375,819,229,47,35,9,1
102,0.6875,524,258,68,59,10,8
102,0.61865234375,462,239,56,42,34,5
102,0.513671875,350,227,55,39,38,9
103,0.92578125,882,557,280,204,1,0
103,0.91796875,1294,525,266,191,3,2
103,0.8154296875,883,374,188,144,4,3
103,0.875,571,351,133,92,5,4
103,0.79931640625,479,298,104,72,7,6
103,0.796875,973,255,51,40,8,7
103,0.6513671875,818,229,46,35,9,1
103,0.71240234375,525,259,69,59,10,8
103,0.60009765625,464,239,58,41,34,5
103,0.54296875,350,227,55,39,38,9
104,0.92822265625,890,562,284,205,1,0
104,0.92236328125,1306,530,270,193,3,2
104,0.82568359375,887,375,188,145,4,3
104,0.86865234375,573,353,134,93,5,4
104,0.7919921875,479,298,103,73,7,6
104,0.77587890625,971,255,53,39,8,7
104,0.5078125,817,229,46,35,9,1
104,0.6826171875,526,259,69,60,10,8
104,0.51171875,465,240,59,41,34,5
104,0.58154296875,351,228,54,39,38,9
105,0.92919921875,899,567,289,207,1,0
105,0.544921875,664,196,62,55,2,10
105,0.9130859375,1320,534,274,196,3,2
105,0.8115234375,893,377,189,146,4,3
105,0.861328125,575,354,134,93,5,4
105,0.79931640625,480,299,103,73,7,6
105,0.7890625,969,255,52,40,8,7
105,0.71875,527,260,70,61,10,8
105,0.54296875,466,239,58,42,34,5
105,0.53515625,352,228,55,38,38,9
106,0.9345703125,907,571,293,210,1,0
106,0.525390625,663,195,61,55,2,10
106,0.91748046875,1333,539,277,199,3,2
106,0.7841796875,899,379,191,148,4,3
106,0.86083984375,578,355,136,93,5,4
106,0.81298828125,482,299,105,72,7,6
106,0.78662109375,967,254,53,39,8,7
106,0.515625,815,228,44,35,9,1
106,0.73388671875,528,260,69,61,10,8
106,0.5888671875,467,240,60,43,34,5
106,0.5546875,352,228,55,39,38,9
107,0.93310546875,915,576,296,213,1,0
107,0.908203125,1347,544,283,200,3,2
107,0.763671875,904,381,194,149,4,3
107,0.880859375,580,356,137,95,5,4
107,0.79931640625,483,301,107,73,7,6
107,0.71875,966,254,52,39,8,7
107,0.7548828125,530,260,69,60,10,8
107,0.56005859375,469,240,61,43,34,5
107,0.56005859375,353,228,56,39,38,9
108,0.93115234375,924,581,300,215,1,0
108,0.9052734375,1361,549,286,203,3,2
108,0.84716796875,910,383,195,151,4,3
108,0.88232421875,582,357,137,95,5,4
108,0.8056640625,484,302,107,72,7,6
108,0.7265625,965,254,53,39,8,7
108,0.740234375,531,260,71,61,10,8
108,0.56591796875,469,241,60,44,34,5
108,0.57177734375,354,228,55,39,38,9
109,0.92529296875,932,586,306,218,1,0
109,0.91064453125,1376,554,292,206,3,2
109,0.8154296875,914,384,195,152,4,3
109,0.8759765625,585,359,138,97,5,4
109,0.79052734375,485,302,105,72,7,6
109,0.63330078125,964,254,53,39,8,7
109,0.7216796875,532,261,70,62,10,8
109,0.544921875,470,242,60,44,34,5
109,0.53125,354,228,55,39,38,9
110,0.9248046875,942,591,311,223,1,0
110,0.55810546875,661,195,61,56,2,1
110,0.923828125,1391,560,296,209,3,2
110,0.83447265625,920,386,198,153,4,3
110,0.87646484375,587,360,138,98,5,4
110,0.7958984375,486,303,106,74,7,6
110,0.7548828125,962,254,51,38,8,7
110,0.7138671875,534,262,70,62,10,8
110,0.53515625,471,242,60,44,34,5
110,0.537109375,354,228,55,39,38,9
111,0.9228515625,951,595,313,229,1,0
111,0.521484375,660,195,61,56,2,1
111,0.923828125,1407,565,302,212,3,2
111,0.8447265625,926,388,200,154,4,3
111,0.87646484375,590,362,139,97,5,4
111,0.79443359375,488,303,106,75,7,6
111,0.69287109375,961,254,52,38,8,7
111,0.71240234375,535,262,70,62,10,8
111,0.552734375,471,242,61,44,34,5
112,0.921875,961,598,317,236,1,0
112,0.9345703125,1422,570,307,216,3,2
112,0.89306640625,932,390,201,155,4,3
112,0.8759765625,592,363,140,98,5,4
112,0.82421875,489,304,106,76,7,6
112,0.75634765625,960,253,51,38,8,7
112,0.53125,810,227,44,35,9,9
112,0.7490234375,536,262,71,63,10,8
112,0.5908203125,471,242,61,44,34,5
113,0.923828125,971,607,323,234,1,0
113,0.92578125,1438,577,312,219,3,2
113,0.8798828125,938,392,203,157,4,3
113,0.86962890625,595,364,143,98,5,4
113,0.80810546875,490,304,107,76,7,6
113,0.751953125,959,253,53,38,8,7
113,0.57763671875,809,227,44,35,9,9
113,0.73095703125,537,263,72,63,10,8
113,0.53515625,472,242,62,44,34,5
114,0.931640625,981,613,328,234,1,0
114,0.92724609375,1455,582,317,220,3,2
114,0.84814453125,944,394,206,159,4,3
114,0.8857421875,598,366,144,99,5,4
114,0.82763671875,491,305,108,77,7,6
114,0.7216796875,958,253,51,38,8,7
114,0.521484375,808,227,44,35,9,9
114,0.74462890625,538,263,73,63,10,8
114,0.60205078125,473,242,62,43,34,5
115,0.93798828125,991,620,334,237,1,0
115,0.9208984375,1471,588,323,225,3,2
115,0.85498046875,950,396,209,160,4,3
115,0.88330078125,601,367,145,99,5,4
115,0.830078125,493,306,108,77,7,6
115,0.732421875,956,253,53,38,8,7
115,0.546875,807,227,44,34,9,9
115,0.74609375,539,264,74,64,10,8
115,0.53125,474,243,60,42,34,5
116,0.93212890625,1002,626,340,240,1,0
116,0.509765625,658,195,57,55,2,1
116,0.9130859375,1489,594,331,228,3,2
116,0.8759765625,957,399,210,161,4,3
116,0.888671875,603,369,146,99,5,4
116,0.83447265625,494,306,110,77,7,6
116,0.64599609375,954,253,52,38,8,7
116,0.5869140625,806,227,44,34,9,9
116,0.7744140625,541,264,74,63,10,8
116,0.60400390625,476,244,60,42,34,5
117,0.92919921875,1014,633,347,243,1,0
117,0.92822265625,1507,601,336,232,3,2
117,0.8671875,963,401,212,162,4,3
117,0.88818359375,605,370,145,100,5,4
117,0.83740234375,496,307,109,77,7,6
117,0.72509765625,953,253,51,38,8,7
117,0.521484375,805,227,44,34,9,9
117,0.75927734375,542,265,74,64,10,8
117,0.60400390625,478,245,61,43,34,5
118,0.92919921875,1024,639,350,247,1,0
118,0.9248046875,1525,608,342,236,3,2
118,0.8798828125,970,403,213,165,4,3
118,0.8916015625,607,371,145,101,5,4
118,0.83203125,497,309,110,78,7,6
118,0.51953125,952,252,51,38,8,7
118,0.552734375,804,227,44,35,9,9
118,0.74755859375,543,265,75,65,10,8
118,0.640625,478,245,61,43,34,5
118,0.51171875,357,229,56,41,38,1
119,0.931640625,1036,647,356,249,1,0
119,0.923828125,1545,614,351,239,3,2
119,0.884765625,976,405,215,166,4,3
119,0.8896484375,609,373,146,101,5,4
119,0.82763671875,499,310,110,78,7,6
119,0.73095703125,950,252,50,37,8,7
119,0.5869140625,803,226,44,35,9,9
119,0.72021484375,544,266,75,66,10,8
119,0.68408203125,479,245,61,43,34,5
119,0.521484375,357,229,56,42,38,1
120,0.9365234375,1049,652,363,252,1,0
120,0.505859375,657,195,58,53,2,10
120,0.93310546875,1565,621,358,242,3,2
120,0.89111328125,982,407,219,167,4,3
120,0.89501953125,613,374,146,102,5,4
120,0.85107421875,500,310,110,79,7,6
120,0.6494140625,949,252,50,37,8,7
120,0.69921875,546,266,75,65,10,8
120,0.64599609375,481,246,61,44,34,5
121,0.93603515625,1060,659,368,256,1,0
121,0.513671875,655,195,59,53,2,10
121,0.93310546875,1584,627,365,247,3,2
121,0.88232421875,989,410,221,169,4,3
121,0.90283203125,615,376,146,103,5,4
121,0.841796875,502,311,111,81,7,6
121,0.74169921875,948,252,51,37,8,7
121,0.517578125,801,226,45,34,9,1
121,0.7548828125,548,266,75,65,10,8
121,0.62255859375,481,246,62,43,34,5
122,0.93310546875,1072,666,374,259,1,0
122,0.92822265625,1605,635,371,253,3,2
122,0.888671875,996,411,223,171,4,3
122,0.89501953125,618,377,147,103,5,4
122,0.8388671875,504,311,111,82,7,6
122,0.70751953125,947,252,51,37,8,7
122,0.515625,800,226,45,34,9,1
122,0.7265625,549,267,75,66,10,8
122,0.6279296875,482,246,63,44,34,5
123,0.9375,1085,674,380,265,1,0
123,0.93115234375,1627,642,381,257,3,2
123,0.89892578125,1003,413,225,172,4,3
123,0.9052734375,620,378,147,104,5,4
123,0.85400390625,506,312,113,82,7,6
123,0.75634765625,945,251,51,37,8,7
123,0.76220703125,550,268,76,67,10,8
123,0.64794921875,483,246,62,44,34,5
124,0.93896484375,1099,681,386,269,1,0
124,0.9248046875,1648,650,391,262,3,2
124,0.89013671875,1010,416,227,174,4,3
124,0.900390625,623,380,148,105,5,4
124,0.85693359375,508,314,114,83,7,6
124,0.77978515625,944,251,50,38,8,7
124,0.7548828125,552,268,77,67,10,8
124,0.638671875,484,247,62,44,34,5
124,0.546875,361,232,57,42,38,1
125,0.93896484375,1112,689,392,272,1,0
125,0.93212890625,1673,658,399,265,3,2
125,0.85986328125,1017,418,228,176,4,3
125,0.908203125,625,381,150,107,5,4
125,0.56201171875,738,220,36,28,6,9
125,0.86083984375,508,315,114,82,7,6
125,0.76220703125,943,251,50,38,8,7
125,0.537109375,797,226,45,35,9,10
125,0.72802734375,553,268,78,67,10,8
125,0.662109375,486,246,64,45,34,5
125,0.58154296875,361,232,57,42,38,1
126,0.93505859375,1127,697,400,277,1,0
126,0.93310546875,1695,667,407,270,3,2
126,0.85693359375,1025,421,230,177,4,3
126,0.90869140625,629,383,150,107,5,4
126,0.517578125,737,220,37,28,6,9
126,0.85888671875,510,315,114,82,7,6
126,0.763671875,942,250,50,37,8,7
126,0.56591796875,797,226,45,35,9,10
126,0.70068359375,554,268,78,67,10,8
126,0.64404296875,487,247,64,46,34,5
126,0.5908203125,361,232,57,42,38,1
127,0.93115234375,1142,705,409,282,1,0
127,0.94091796875,1715,676,409,274,3,2
127,0.888671875,1031,424,233,177,4,3
127,0.89990234375,632,385,152,108,5,4
127,0.85595703125,510,316,114,83,7,6
127,0.71044921875,940,250,51,38,8,7
127,0.556640625,795,225,44,34,9,10
127,0.7041015625,555,269,78,68,10,8
127,0.67578125,488,247,64,46,34,5
128,0.93505859375,1157,714,417,287,1,0
128,0.93798828125,1725,684,389,277,3,2
128,0.8916015625,1040,427,236,179,4,3
128,0.89306640625,635,386,155,109,5,4
128,0.845703125,512,317,115,83,7,6
128,0.5947265625,940,250,51,38,8,7
128,0.5078125,794,225,44,34,9,10
128,0.68408203125,557,269,79,68,10,8
128,0.615234375,489,248,63,45,34,5
129,0.93701171875,1172,723,425,292,1,0
129,0.92822265625,1735,692,368,278,3,2
129,0.89111328125,1047,429,239,181,4,3
129,0.8955078125,638,388,156,109,5,4
129,0.85107421875,515,319,116,84,7,6
129,0.52734375,794,225,44,35,9,10
129,0.6318359375,559,270,78,68,10,8
129,0.6513671875,490,248,65,45,34,5
130,0.93505859375,1188,731,433,296,1,0
130,0.923828125,1747,700,345,283,3,2
130,0.89013671875,1055,431,242,183,4,3
130,0.89892578125,641,389,157,110,5,4
130,0.85107421875,516,320,117,85,7,6
130,0.5,937,250,51,37,8,1
130,0.74462890625,560,271,79,69,10,8
130,0.67724609375,491,248,65,45,34,5
130,0.50390625,364,233,58,43,38,7
131,0.93505859375,1205,742,442,304,1,0
131,0.92919921875,1758,710,323,287,3,2
131,0.9013671875,1063,434,244,185,4,3
131,0.908203125,644,391,158,110,5,4
131,0.85595703125,518,320,117,85,7,6
131,0.57177734375,936,250,50,37,8,1
131,0.6513671875,561,272,80,70,10,8
131,0.6806640625,491,249,65,46,34,5
131,0.5234375,365,233,59,43,38,7
132,0.931640625,1221,751,450,309,1,0
132,0.93212890625,1769,719,300,293,3,2
132,0.89892578125,1071,437,247,186,4,3
132,0.90478515625,648,393,159,111,5,4
132,0.85595703125,520,321,119,86,7,6
132,0.67919921875,934,249,50,37,8,1
132,0.54296875,791,225,44,35,9,9
132,0.7841796875,562,273,81,69,10,8
132,0.7041015625,492,249,65,46,34,5
132,0.57177734375,365,234,59,44,38,7
133,0.935546875,1239,760,460,314,1,0
133,0.91845703125,1781,730,276,297,3,2
133,0.91259765625,1079,440,249,188,4,3
133,0.900390625,651,394,160,112,5,4
133,0.85400390625,521,322,118,87,7,6
133,0.6669921875,933,249,50,37,8,1
133,0.7490234375,564,273,82,69,10,8
133,0.6875,493,250,66,46,34,5
134,0.94189453125,1257,771,469,320,1,0
134,0.92626953125,1795,741,249,303,3,2
134,0.892578125,1088,443,251,190,4,3
134,0.900390625,653,396,160,112,5,4
134,0.85400390625,523,323,119,86,7,6
134,0.75341796875,932,249,49,36,8,1
134,0.69287109375,567,274,81,70,10,8
134,0.6943359375,494,250,67,47,34,5
134,0.5078125,365,235,59,43,38,7
135,0.9326171875,1276,782,482,328,1,0
135,0.92431640625,1808,752,223,310,3,2
135,0.89111328125,1097,446,254,191,4,3
135,0.9033203125,656,398,161,114,5,4
135,0.85791015625,524,324,121,87,7,6
135,0.76220703125,932,249,49,36,8,1
135,0.56396484375,789,224,44,35,9,9
135,0.72314453125,568,274,82,70,10,8
135,0.517578125,447,226,59,46,17,10
135,0.7265625,495,250,68,47,34,5
135,0.5390625,366,235,59,43,38,7
136,0.93310546875,1295,793,492,334,1,0
136,0.9208984375,1820,763,199,319,3,2
136,0.9111328125,1106,449,257,194,4,3
136,0.89697265625,659,400,163,114,5,4
136,0.85791015625,526,325,122,88,7,6
136,0.75048828125,930,248,48,37,8,1
136,0.525390625,788,224,42,35,9,9
136,0.71533203125,569,275,83,70,10,8
136,0.55078125,447,227,59,46,17,10
136,0.73583984375,495,251,66,47,34,5
136,0.57177734375,366,235,59,42,38,7
137,0.93359375,1316,804,503,341,1,0
137,0.521484375,647,193,59,52,2,11
137,0.89990234375,1834,768,170,310,3,2
137,0.90869140625,1115,452,260,196,4,3
137,0.8984375,662,402,165,116,5,4
137,0.8642578125,529,326,121,89,7,6
137,0.7744140625,928,248,48,37,8,1
137,0.52734375,787,224,42,35,9,9
137,0.7607421875,570,275,84,70,10,8
137,0.546875,448,227,58,46,17,10
137,0.73388671875,497,251,65,46,34,5
137,0.5888671875,367,236,60,42,38,7
138,0.9365234375,1337,815,513,348,1,0
138,0.875,1849,764,140,279,3,2
138,0.90869140625,1124,455,264,198,4,3
138,0.89111328125,666,404,168,117,5,4
138,0.8642578125,531,327,122,89,7,6
138,0.767578125,928,248,47,37,8,1
138,0.513671875,786,224,42,35,9,9
138,0.7548828125,571,276,85,71,10,8
138,0.60400390625,450,227,60,47,17,10
138,0.7431640625,498,252,65,45,34,5
138,0.63330078125,368,236,61,42,38,7
139,0.9375,1358,827,528,354,1,0
139,0.513671875,647,192,58,52,2,11
139,0.8427734375,1864,768,111,266,3,2
139,0.9189453125,1133,458,267,200,4,3
139,0.9033203125,670,405,170,117,5,4
139,0.85595703125,533,328,123,90,7,6
139,0.7841796875,927,248,47,37,8,1
139,0.5234375,785,224,43,34,9,9
139,0.6669921875,573,276,86,70,10,8
139,0.57958984375,450,227,59,46,17,10
139,0.75341796875,500,252,66,46,34,5
139,0.5849609375,368,236,61,42,38,7
140,0.9375,1381,839,541,362,1,0
140,0.63330078125,646,192,57,52,2,11
140,0.78125,1880,782,79,261,3,2
140,0.9189453125,1143,461,269,202,4,3
140,0.90869140625,674,408,171,118,5,4
140,0.5078125,727,219,36,27,6,12
140,0.85498046875,534,329,124,91,7,6
140,0.73388671875,925,247,49,38,8,1
140,0.515625,785,224,43,34,9,9
140,0.68603515625,574,276,87,70,10,8
140,0.60595703125,450,227,59,47,17,10
140,0.7646484375,501,252,66,46,34,5
140,0.57568359375,368,236,61,42,38,7
141,0.93603515625,1404,852,554,369,1,0
141,0.67236328125,646,193,57,52,2,11
141,0.611328125,1895,806,43,235,3,2
141,0.91650390625,1152,465,274,205,4,3
141,0.9091796875,678,409,171,119,5,4
141,0.86083984375,537,330,124,92,7,6
141,0.708984375,924,247,48,38,8,1
141,0.517578125,784,224,42,35,9,9
141,0.67919921875,576,277,87,71,10,8
141,0.57568359375,451,228,61,47,17,10
141,0.767578125,501,253,66,46,34,5
141,0.529296875,369,236,61,43,38,7
142,0.9365234375,1428,866,569,377,1,0
142,0.70068359375,646,193,57,53,2,11
142,0.8974609375,1162,468,277,205,4,3
142,0.9091796875,680,411,171,120,5,4
142,0.861328125,538,331,125,92,7,6
142,0.7431640625,922,247,49,37,8,1
142,0.54296875,784,224,42,34,9,9
142,0.7041015625,578,278,87,72,10,8
